    0.23044E-01    0.14125E+05
    0.23510E-01    0.13992E+05
    0.23985E-01    0.13852E+05
    0.24469E-01    0.13706E+05
    0.24964E-01    0.13553E+05
    0.25468E-01    0.13395E+05
    0.25982E-01    0.13230E+05
    0.26507E-01    0.13060E+05
    0.27043E-01    0.12885E+05
    0.27589E-01    0.12705E+05
    0.28146E-01    0.12521E+05
    0.28715E-01    0.12332E+05
    0.29295E-01    0.12140E+05
    0.29887E-01    0.11945E+05
    0.30490E-01    0.11747E+05
    0.31106E-01    0.11547E+05
    0.31735E-01    0.11345E+05
    0.32376E-01    0.11142E+05
    0.33030E-01    0.10938E+05
    0.33697E-01    0.10734E+05
    0.34378E-01    0.10531E+05
    0.35072E-01    0.10329E+05
    0.35781E-01    0.10128E+05
    0.36504E-01    0.99294E+04
    0.37241E-01    0.97334E+04
    0.37993E-01    0.95406E+04
    0.38761E-01    0.93514E+04
    0.39544E-01    0.91664E+04
    0.40343E-01    0.89860E+04
    0.41158E-01    0.88106E+04
    0.41989E-01    0.86406E+04
    0.42838E-01    0.84761E+04
    0.43703E-01    0.83176E+04
    0.44586E-01    0.81651E+04
    0.45486E-01    0.80189E+04
    0.46405E-01    0.78789E+04
    0.47343E-01    0.77452E+04
    0.48299E-01    0.76176E+04
    0.49275E-01    0.74961E+04
    0.50270E-01    0.73803E+04
    0.51286E-01    0.72701E+04
    0.52322E-01    0.71649E+04
    0.53379E-01    0.70641E+04
    0.54457E-01    0.69671E+04
    0.55557E-01    0.68734E+04
    0.56680E-01    0.67821E+04
    0.57825E-01    0.66925E+04
    0.58993E-01    0.66037E+04
    0.60184E-01    0.65146E+04
    0.61400E-01    0.64244E+04
    0.62641E-01    0.63321E+04
    0.63906E-01    0.62367E+04
    0.65197E-01    0.61375E+04
    0.66514E-01    0.60334E+04
    0.67858E-01    0.59240E+04
    0.69229E-01    0.58084E+04
    0.70627E-01    0.56865E+04
    0.72054E-01    0.55579E+04
    0.73510E-01    0.54227E+04
    0.74994E-01    0.52810E+04
    0.76509E-01    0.51335E+04
    0.78055E-01    0.49808E+04
    0.79632E-01    0.48239E+04
    0.81241E-01    0.46639E+04
    0.82882E-01    0.45024E+04
    0.84556E-01    0.43409E+04
    0.86264E-01    0.41809E+04
    0.88007E-01    0.40240E+04
    0.89785E-01    0.38719E+04
    0.91598E-01    0.37261E+04
    0.93449E-01    0.35880E+04
    0.95337E-01    0.34587E+04
    0.97263E-01    0.33392E+04
    0.99227E-01    0.32300E+04
    0.10123E+00    0.31315E+04
    0.10328E+00    0.30434E+04
    0.10536E+00    0.29654E+04
    0.10749E+00    0.28965E+04
    0.10966E+00    0.28357E+04
    0.11188E+00    0.27814E+04
    0.11414E+00    0.27319E+04
    0.11644E+00    0.26850E+04
    0.11880E+00    0.26386E+04
    0.12120E+00    0.25907E+04
    0.12365E+00    0.25394E+04
    0.12614E+00    0.24832E+04
    0.12869E+00    0.24208E+04
    0.13129E+00    0.23517E+04
    0.13394E+00    0.22758E+04
    0.13665E+00    0.21939E+04
    0.13941E+00    0.21074E+04
    0.14223E+00    0.20183E+04
    0.14510E+00    0.19288E+04
    0.14803E+00    0.18411E+04
    0.15102E+00    0.17575E+04
    0.15407E+00    0.16801E+04
    0.15718E+00    0.16103E+04
    0.16036E+00    0.15490E+04
    0.16360E+00    0.14962E+04
    0.16690E+00    0.14516E+04
    0.17028E+00    0.14137E+04
    0.17371E+00    0.13810E+04
    0.17722E+00    0.13511E+04
    0.18080E+00    0.13218E+04
    0.18446E+00    0.12909E+04
    0.18818E+00    0.12567E+04
    0.19198E+00    0.12180E+04
    0.19586E+00    0.11748E+04
    0.19982E+00    0.11278E+04
    0.20386E+00    0.10784E+04
    0.20797E+00    0.10286E+04
    0.21218E+00    0.98056E+03
    0.21646E+00    0.93609E+03
    0.22083E+00    0.89653E+03
    0.22530E+00    0.86237E+03
    0.22985E+00    0.83334E+03
    0.23449E+00    0.80841E+03
    0.23923E+00    0.78599E+03
    0.24406E+00    0.76428E+03
    0.24899E+00    0.74170E+03
    0.25402E+00    0.71714E+03
    0.25915E+00    0.69028E+03
    0.26439E+00    0.66164E+03
    0.26973E+00    0.63233E+03
    0.27518E+00    0.60375E+03
    0.28074E+00    0.57720E+03
    0.28641E+00    0.55346E+03
    0.29219E+00    0.53266E+03
    0.29810E+00    0.51429E+03
    0.30412E+00    0.49735E+03
    0.31026E+00    0.48075E+03
    0.31653E+00    0.46363E+03
    0.32292E+00    0.44565E+03
    0.32945E+00    0.42707E+03
    0.33610E+00    0.40854E+03
    0.34289E+00    0.39087E+03
    0.34982E+00    0.37460E+03
    0.35689E+00    0.35988E+03
    0.36409E+00    0.34642E+03
    0.37145E+00    0.33365E+03
    0.37895E+00    0.32102E+03
    0.38661E+00    0.30825E+03
    0.39442E+00    0.29541E+03
    0.40239E+00    0.28283E+03
    0.41052E+00    0.27087E+03
    0.41881E+00    0.25974E+03
    0.42727E+00    0.24938E+03
    0.43590E+00    0.23954E+03
    0.44471E+00    0.22994E+03
    0.45369E+00    0.22048E+03
    0.46286E+00    0.21119E+03
    0.47221E+00    0.20224E+03
    0.48174E+00    0.19376E+03
    0.49148E+00    0.18576E+03
    0.50141E+00    0.17812E+03
    0.51153E+00    0.17073E+03
    0.52187E+00    0.16354E+03
    0.53241E+00    0.15659E+03
    0.54317E+00    0.14993E+03
    0.55414E+00    0.14359E+03
    0.56533E+00    0.13754E+03
    0.57675E+00    0.13171E+03
    0.58840E+00    0.12609E+03
    0.60029E+00    0.12067E+03
    0.61242E+00    0.11549E+03
    0.62479E+00    0.11054E+03
    0.63741E+00    0.10579E+03
    0.65029E+00    0.10122E+03
    0.66342E+00    0.96839E+02
    0.67683E+00    0.92636E+02
    0.69050E+00    0.88612E+02
    0.70445E+00    0.84756E+02
    0.71868E+00    0.81057E+02
    0.73320E+00    0.77510E+02
    0.74801E+00    0.74112E+02
    0.76312E+00    0.70858E+02
    0.77854E+00    0.67739E+02
    0.79426E+00    0.64750E+02
    0.81031E+00    0.61888E+02
    0.82668E+00    0.59146E+02
    0.84338E+00    0.56521E+02
    0.86041E+00    0.54007E+02
    0.87780E+00    0.51600E+02
    0.89553E+00    0.49296E+02
    0.91362E+00    0.47092E+02
    0.93208E+00    0.44981E+02
    0.95091E+00    0.42962E+02
    0.97011E+00    0.41030E+02
    0.98971E+00    0.39181E+02
    0.10097E+01    0.37412E+02
    0.10301E+01    0.35720E+02
    0.10509E+01    0.34102E+02
    0.10721E+01    0.32554E+02
    0.10938E+01    0.31074E+02
    0.11159E+01    0.29659E+02
    0.11384E+01    0.28306E+02
    0.11614E+01    0.27012E+02
    0.11849E+01    0.25776E+02
    0.12088E+01    0.24595E+02
    0.12333E+01    0.23465E+02
    0.12582E+01    0.22386E+02
    0.12836E+01    0.21355E+02
    0.13095E+01    0.20370E+02
    0.13360E+01    0.19428E+02
    0.13630E+01    0.18529E+02
    0.13905E+01    0.17670E+02
    0.14186E+01    0.16850E+02
    0.14472E+01    0.16067E+02
    0.14765E+01    0.15319E+02
    0.15063E+01    0.14605E+02
    0.15367E+01    0.13923E+02
    0.15678E+01    0.13272E+02
    0.15994E+01    0.12650E+02
    0.16318E+01    0.12057E+02
    0.16647E+01    0.11491E+02
    0.16984E+01    0.10951E+02
    0.17327E+01    0.10435E+02
    0.17677E+01    0.99435E+01
    0.18034E+01    0.94741E+01
    0.18398E+01    0.90263E+01
    0.18770E+01    0.85991E+01
    0.19149E+01    0.81917E+01
    0.19536E+01    0.78030E+01
    0.19930E+01    0.74323E+01
    0.20333E+01    0.70788E+01
    0.20744E+01    0.67416E+01
    0.21163E+01    0.64202E+01
    0.21590E+01    0.61137E+01
    0.22026E+01    0.58214E+01
    0.22471E+01    0.55429E+01
    0.22925E+01    0.52773E+01
    0.23388E+01    0.50242E+01
    0.23861E+01    0.47829E+01
    0.24343E+01    0.45530E+01
    0.24835E+01    0.43338E+01
    0.25336E+01    0.41250E+01
    0.25848E+01    0.39260E+01
    0.26370E+01    0.37364E+01
    0.26903E+01    0.35558E+01
    0.27447E+01    0.33837E+01
    0.28001E+01    0.32198E+01
    0.28567E+01    0.30636E+01
    0.29144E+01    0.29149E+01
    0.29733E+01    0.27733E+01
    0.30333E+01    0.26383E+01
    0.30946E+01    0.25099E+01
    0.31571E+01    0.23875E+01
    0.32209E+01    0.22710E+01
    0.32860E+01    0.21601E+01
    0.33523E+01    0.20545E+01
    0.34201E+01    0.19539E+01
    0.34892E+01    0.18582E+01
    0.35596E+01    0.17671E+01
    0.36316E+01    0.16804E+01
    0.37049E+01    0.15978E+01
    0.37798E+01    0.15193E+01
    0.38561E+01    0.14445E+01
    0.39340E+01    0.13734E+01
    0.40135E+01    0.13056E+01
    0.40946E+01    0.12412E+01
    0.41773E+01    0.11799E+01
    0.42617E+01    0.11216E+01
    0.43478E+01    0.10661E+01
    0.44356E+01    0.10133E+01
    0.45252E+01    0.96307E+00
    0.46166E+01    0.91530E+00
    0.47099E+01    0.86986E+00
    0.48050E+01    0.82664E+00
    0.49021E+01    0.78553E+00
    0.50011E+01    0.74644E+00
    0.51021E+01    0.70926E+00
    0.52052E+01    0.67390E+00
    0.53104E+01    0.64028E+00
    0.54176E+01    0.60831E+00
    0.55271E+01    0.57791E+00
    0.56387E+01    0.54901E+00
    0.57526E+01    0.52154E+00
    0.58689E+01    0.49542E+00
    0.59874E+01    0.47059E+00
    0.61084E+01    0.44698E+00
    0.62318E+01    0.42455E+00
    0.63577E+01    0.40322E+00
    0.64861E+01    0.38295E+00
    0.66171E+01    0.36368E+00
    0.67508E+01    0.34537E+00
    0.68872E+01    0.32797E+00
    0.70263E+01    0.31144E+00
    0.71682E+01    0.29573E+00
    0.73130E+01    0.28080E+00
    0.74608E+01    0.26661E+00
    0.76115E+01    0.25313E+00
    0.77653E+01    0.24033E+00
    0.79221E+01    0.22816E+00
    0.80822E+01    0.21660E+00
    0.82454E+01    0.20562E+00
    0.84120E+01    0.19519E+00
    0.85819E+01    0.18528E+00
    0.87553E+01    0.17587E+00
    0.89322E+01    0.16693E+00
    0.91126E+01    0.15844E+00
    0.92967E+01    0.15038E+00
    0.94845E+01    0.14272E+00
    0.96761E+01    0.13545E+00
    0.98716E+01    0.12854E+00
