1.482620e+12 1.497324e+00 2.658995e-03 1.084626e+00
1.517155e+12 1.492157e+00 2.602483e-03 1.088586e+00
1.552494e+12 1.486998e+00 2.547115e-03 1.092584e+00
1.588656e+12 1.481847e+00 2.492908e-03 1.096621e+00
1.625661e+12 1.476705e+00 2.439782e-03 1.100696e+00
1.663528e+12 1.471571e+00 2.387717e-03 1.104810e+00
1.702276e+12 1.466445e+00 2.336743e-03 1.108964e+00
1.741927e+12 1.461328e+00 2.286804e-03 1.113157e+00
1.782502e+12 1.456219e+00 2.237884e-03 1.117391e+00
1.824022e+12 1.451118e+00 2.189972e-03 1.121666e+00
1.866509e+12 1.446027e+00 2.143007e-03 1.125982e+00
1.909985e+12 1.440943e+00 2.097028e-03 1.130340e+00
1.954474e+12 1.435868e+00 2.052013e-03 1.134741e+00
2.000000e+12 1.430801e+00 2.007889e-03 1.139184e+00
2.046586e+12 1.425743e+00 1.964677e-03 1.143670e+00
2.094257e+12 1.420694e+00 1.922347e-03 1.148200e+00
2.143039e+12 1.415653e+00 1.880885e-03 1.152775e+00
2.192956e+12 1.410620e+00 1.840273e-03 1.157394e+00
2.244037e+12 1.405596e+00 1.800494e-03 1.162059e+00
2.296307e+12 1.400580e+00 1.761530e-03 1.166769e+00
2.349795e+12 1.395573e+00 1.723366e-03 1.171526e+00
2.404529e+12 1.390575e+00 1.685984e-03 1.176329e+00
2.460538e+12 1.385585e+00 1.649379e-03 1.181180e+00
2.517851e+12 1.380603e+00 1.613518e-03 1.186079e+00
2.576499e+12 1.375631e+00 1.578388e-03 1.191027e+00
2.636513e+12 1.370666e+00 1.543989e-03 1.196024e+00
2.697926e+12 1.365711e+00 1.510294e-03 1.201070e+00
2.760769e+12 1.360764e+00 1.477302e-03 1.206167e+00
2.825075e+12 1.355826e+00 1.444968e-03 1.211314e+00
2.890880e+12 1.350896e+00 1.413320e-03 1.216513e+00
2.958217e+12 1.345975e+00 1.382330e-03 1.221764e+00
3.027122e+12 1.341062e+00 1.351968e-03 1.227068e+00
3.097633e+12 1.336159e+00 1.322236e-03 1.232425e+00
3.169786e+12 1.331264e+00 1.293107e-03 1.237836e+00
3.243620e+12 1.326377e+00 1.264593e-03 1.243302e+00
3.319174e+12 1.321500e+00 1.236660e-03 1.248823e+00
3.396487e+12 1.316631e+00 1.209311e-03 1.254399e+00
3.475602e+12 1.311771e+00 1.182530e-03 1.260033e+00
3.556559e+12 1.306919e+00 1.156300e-03 1.265723e+00
3.639402e+12 1.302076e+00 1.130616e-03 1.271472e+00
3.724174e+12 1.297242e+00 1.105463e-03 1.277279e+00
3.810921e+12 1.292417e+00 1.080833e-03 1.283145e+00
3.899689e+12 1.287601e+00 1.056715e-03 1.289072e+00
3.990525e+12 1.282793e+00 1.033098e-03 1.295059e+00
4.083476e+12 1.277994e+00 1.009973e-03 1.301107e+00
4.178592e+12 1.273204e+00 9.873285e-04 1.307218e+00
4.275924e+12 1.268423e+00 9.651561e-04 1.313392e+00
4.375523e+12 1.263650e+00 9.434461e-04 1.319630e+00
4.477442e+12 1.258887e+00 9.221892e-04 1.325932e+00
4.581735e+12 1.254132e+00 9.013762e-04 1.332299e+00
4.688458e+12 1.249386e+00 8.809980e-04 1.338733e+00
4.797666e+12 1.244649e+00 8.610466e-04 1.345233e+00
4.909418e+12 1.239921e+00 8.415114e-04 1.351802e+00
5.023773e+12 1.235202e+00 8.223874e-04 1.358438e+00
5.140792e+12 1.230491e+00 8.036637e-04 1.365145e+00
5.260536e+12 1.225790e+00 7.853339e-04 1.371921e+00
5.383070e+12 1.221097e+00 7.673835e-04 1.378769e+00
5.508457e+12 1.216414e+00 7.498366e-04 1.385688e+00
5.636766e+12 1.211739e+00 7.326207e-04 1.392681e+00
5.768063e+12 1.207073e+00 7.157689e-04 1.399747e+00
5.902418e+12 1.202416e+00 6.993083e-04 1.406888e+00
6.039903e+12 1.197769e+00 6.831698e-04 1.414105e+00
6.180591e+12 1.193130e+00 6.673791e-04 1.421398e+00
6.324555e+12 1.188500e+00 6.519206e-04 1.428769e+00
6.471873e+12 1.183879e+00 6.367899e-04 1.436218e+00
6.622622e+12 1.179267e+00 6.219798e-04 1.443747e+00
6.776883e+12 1.174665e+00 6.074842e-04 1.451356e+00
6.934737e+12 1.170071e+00 5.932961e-04 1.459047e+00
7.096268e+12 1.165486e+00 5.794111e-04 1.466820e+00
7.261561e+12 1.160910e+00 5.658200e-04 1.474677e+00
7.430705e+12 1.156344e+00 5.525184e-04 1.482618e+00
7.603788e+12 1.151786e+00 5.395033e-04 1.490646e+00
7.780903e+12 1.147238e+00 5.267640e-04 1.498760e+00
7.962143e+12 1.142698e+00 5.142976e-04 1.506961e+00
8.147606e+12 1.138168e+00 5.020992e-04 1.515252e+00
8.337388e+12 1.133647e+00 4.901618e-04 1.523633e+00
8.531590e+12 1.129135e+00 4.784810e-04 1.532106e+00
8.730317e+12 1.124632e+00 4.670514e-04 1.540670e+00
8.933672e+12 1.120138e+00 4.558680e-04 1.549329e+00
9.141764e+12 1.115654e+00 4.449257e-04 1.558082e+00
9.354703e+12 1.111178e+00 4.342198e-04 1.566931e+00
9.572602e+12 1.106712e+00 4.237454e-04 1.575878e+00
9.795576e+12 1.102255e+00 4.134978e-04 1.584923e+00
1.002374e+13 1.097807e+00 4.034726e-04 1.594067e+00
1.025723e+13 1.093368e+00 3.936652e-04 1.603313e+00
1.049615e+13 1.088938e+00 3.840710e-04 1.612662e+00
1.074064e+13 1.084518e+00 3.746866e-04 1.622114e+00
1.099082e+13 1.080107e+00 3.655062e-04 1.631671e+00
1.124683e+13 1.075705e+00 3.565260e-04 1.641335e+00
1.150880e+13 1.071313e+00 3.477436e-04 1.651107e+00
1.177687e+13 1.066929e+00 3.391536e-04 1.660987e+00
1.205119e+13 1.062555e+00 3.307522e-04 1.670979e+00
1.233190e+13 1.058190e+00 3.225357e-04 1.681083e+00
1.261915e+13 1.053835e+00 3.145004e-04 1.691300e+00
1.291308e+13 1.049488e+00 3.066425e-04 1.701632e+00
1.321387e+13 1.045151e+00 2.989586e-04 1.712081e+00
1.352166e+13 1.040824e+00 2.914450e-04 1.722649e+00
1.383662e+13 1.036505e+00 2.840984e-04 1.733336e+00
1.415892e+13 1.032196e+00 2.769152e-04 1.744144e+00
1.448872e+13 1.027897e+00 2.698922e-04 1.755075e+00
1.482620e+13 1.023606e+00 2.630263e-04 1.766131e+00
1.517155e+13 1.019325e+00 2.563140e-04 1.777313e+00
1.552494e+13 1.015054e+00 2.497520e-04 1.788623e+00
1.588656e+13 1.010792e+00 2.433379e-04 1.800063e+00
1.625661e+13 1.006539e+00 2.370681e-04 1.811634e+00
1.663528e+13 1.002295e+00 2.309400e-04 1.823338e+00
1.702276e+13 9.980613e-01 2.249505e-04 1.835177e+00
1.741927e+13 9.938367e-01 2.190969e-04 1.847153e+00
1.782502e+13 9.896215e-01 2.133763e-04 1.859268e+00
1.824022e+13 9.854157e-01 2.077861e-04 1.871523e+00
1.866509e+13 9.812193e-01 2.023235e-04 1.883920e+00
1.909985e+13 9.770324e-01 1.969861e-04 1.896462e+00
1.954474e+13 9.728550e-01 1.917711e-04 1.909150e+00
2.000000e+13 9.686870e-01 1.866760e-04 1.921986e+00
2.046586e+13 9.645284e-01 1.816984e-04 1.934972e+00
2.094257e+13 9.603794e-01 1.768360e-04 1.948111e+00
2.143039e+13 9.562398e-01 1.720862e-04 1.961405e+00
2.192956e+13 9.521098e-01 1.674469e-04 1.974854e+00
2.244037e+13 9.479892e-01 1.629157e-04 1.988463e+00
2.296307e+13 9.438782e-01 1.584904e-04 2.002232e+00
2.349795e+13 9.397767e-01 1.541688e-04 2.016165e+00
2.404529e+13 9.356847e-01 1.499487e-04 2.030262e+00
2.460538e+13 9.316022e-01 1.458281e-04 2.044528e+00
2.517851e+13 9.275293e-01 1.418049e-04 2.058963e+00
2.576499e+13 9.234660e-01 1.378771e-04 2.073571e+00
2.636513e+13 9.194122e-01 1.340426e-04 2.088353e+00
2.697926e+13 9.153680e-01 1.302996e-04 2.103313e+00
2.760769e+13 9.113333e-01 1.266461e-04 2.118452e+00
2.825075e+13 9.073083e-01 1.230804e-04 2.133774e+00
2.890880e+13 9.032928e-01 1.196005e-04 2.149280e+00
2.958217e+13 8.992870e-01 1.162045e-04 2.164973e+00
3.027122e+13 8.952907e-01 1.128909e-04 2.180856e+00
3.097633e+13 8.913041e-01 1.096579e-04 2.196932e+00
3.169786e+13 8.873271e-01 1.065036e-04 2.213204e+00
3.243620e+13 8.833597e-01 1.034270e-04 2.229673e+00
3.319174e+13 8.794020e-01 1.004256e-04 2.246343e+00
3.396487e+13 8.754539e-01 9.749743e-05 2.263217e+00
3.475602e+13 8.715155e-01 9.464261e-05 2.280298e+00
3.556559e+13 8.675868e-01 9.185880e-05 2.297588e+00
3.639402e+13 8.636677e-01 8.914400e-05 2.315090e+00
3.724174e+13 8.597583e-01 8.649720e-05 2.332809e+00
3.810921e+13 8.558586e-01 8.391684e-05 2.350746e+00
3.899689e+13 8.519686e-01 8.140153e-05 2.368904e+00
3.990525e+13 8.480883e-01 7.894987e-05 2.387288e+00
4.083476e+13 8.442177e-01 7.656051e-05 2.405900e+00
4.178592e+13 8.403568e-01 7.423208e-05 2.424744e+00
4.275924e+13 8.365056e-01 7.196331e-05 2.443823e+00
4.375523e+13 8.326642e-01 6.975289e-05 2.463139e+00
4.477442e+13 8.288325e-01 6.759955e-05 2.482698e+00
4.581735e+13 8.250105e-01 6.550211e-05 2.502502e+00
4.688458e+13 8.211983e-01 6.345928e-05 2.522554e+00
4.797666e+13 8.173959e-01 6.146990e-05 2.542860e+00
4.909418e+13 8.136032e-01 5.953281e-05 2.563421e+00
5.023773e+13 8.098203e-01 5.764687e-05 2.584242e+00
5.140792e+13 8.060471e-01 5.581095e-05 2.605327e+00
5.260536e+13 8.022838e-01 5.402395e-05 2.626679e+00
5.383070e+13 7.985302e-01 5.228479e-05 2.648303e+00
5.508457e+13 7.947865e-01 5.059240e-05 2.670203e+00
5.636766e+13 7.910525e-01 4.894577e-05 2.692382e+00
5.768063e+13 7.873284e-01 4.734386e-05 2.714845e+00
5.902418e+13 7.836140e-01 4.578568e-05 2.737595e+00
6.039903e+13 7.799095e-01 4.427024e-05 2.760638e+00
6.180591e+13 7.762148e-01 4.279659e-05 2.783978e+00
6.324555e+13 7.725300e-01 4.136379e-05 2.807618e+00
6.471873e+13 7.688550e-01 3.997090e-05 2.831564e+00
6.622622e+13 7.651898e-01 3.861702e-05 2.855820e+00
6.776883e+13 7.615345e-01 3.730127e-05 2.880390e+00
6.934737e+13 7.578890e-01 3.602277e-05 2.905280e+00
7.096268e+13 7.542534e-01 3.478066e-05 2.930494e+00
7.261561e+13 7.506277e-01 3.357411e-05 2.956037e+00
7.430705e+13 7.470119e-01 3.240230e-05 2.981915e+00
7.603788e+13 7.434059e-01 3.126440e-05 3.008131e+00
7.780903e+13 7.398098e-01 3.015965e-05 3.034692e+00
7.962143e+13 7.362236e-01 2.908725e-05 3.061602e+00
8.147606e+13 7.326473e-01 2.804644e-05 3.088866e+00
8.337388e+13 7.290809e-01 2.703649e-05 3.116491e+00
8.531590e+13 7.255244e-01 2.605664e-05 3.144482e+00
8.730317e+13 7.219779e-01 2.510620e-05 3.172844e+00
8.933672e+13 7.184412e-01 2.418445e-05 3.201582e+00
9.141764e+13 7.149145e-01 2.329068e-05 3.230704e+00
9.354703e+13 7.113976e-01 2.242426e-05 3.260214e+00
9.572602e+13 7.078908e-01 2.158447e-05 3.290119e+00
9.795576e+13 7.043938e-01 2.077073e-05 3.320424e+00
1.002374e+14 7.009068e-01 1.998229e-05 3.351136e+00
1.025723e+14 6.974297e-01 1.921859e-05 3.382261e+00
1.049615e+14 6.939626e-01 1.847907e-05 3.413806e+00
1.074064e+14 6.905054e-01 1.776303e-05 3.445777e+00
1.099082e+14 6.870582e-01 1.706992e-05 3.478181e+00
1.124683e+14 6.836210e-01 1.639916e-05 3.511024e+00
1.150880e+14 6.801937e-01 1.575018e-05 3.544314e+00
1.177687e+14 6.767764e-01 1.512241e-05 3.578057e+00
1.205119e+14 6.733690e-01 1.451533e-05 3.612260e+00
1.233190e+14 6.699717e-01 1.392836e-05 3.646931e+00
1.261915e+14 6.665843e-01 1.336102e-05 3.682077e+00
1.291308e+14 6.632069e-01 1.281277e-05 3.717705e+00
1.321387e+14 6.598395e-01 1.228311e-05 3.753824e+00
1.352166e+14 6.564821e-01 1.177155e-05 3.790440e+00
1.383662e+14 6.531347e-01 1.127758e-05 3.827562e+00
1.415892e+14 6.497972e-01 1.080078e-05 3.865198e+00
1.448872e+14 6.464698e-01 1.034065e-05 3.903356e+00
1.482620e+14 6.431524e-01 9.896695e-06 3.942044e+00
1.517155e+14 6.398450e-01 9.468527e-06 3.981271e+00
1.552494e+14 6.365476e-01 9.055682e-06 4.021046e+00
1.588656e+14 6.332602e-01 8.657734e-06 4.061376e+00
1.625661e+14 6.299829e-01 8.274262e-06 4.102272e+00
1.663528e+14 6.267155e-01 7.904855e-06 4.143742e+00
1.702276e+14 6.234582e-01 7.549107e-06 4.185795e+00
1.741927e+14 6.202109e-01 7.206628e-06 4.228441e+00
1.782502e+14 6.169736e-01 6.877025e-06 4.271689e+00
1.824022e+14 6.137464e-01 6.559923e-06 4.315550e+00
1.866509e+14 6.105292e-01 6.254950e-06 4.360033e+00
1.909985e+14 6.073220e-01 5.961749e-06 4.405148e+00
1.954474e+14 6.041249e-01 5.679948e-06 4.450906e+00
2.000000e+14 6.009378e-01 5.409214e-06 4.497316e+00
2.046586e+14 5.977607e-01 5.149210e-06 4.544390e+00
2.094257e+14 5.945937e-01 4.899591e-06 4.592139e+00
2.143039e+14 5.914368e-01 4.660044e-06 4.640574e+00
2.192956e+14 5.882898e-01 4.430242e-06 4.689705e+00
2.244037e+14 5.851530e-01 4.209878e-06 4.739545e+00
2.296307e+14 5.820261e-01 3.998646e-06 4.790105e+00
2.349795e+14 5.789094e-01 3.796252e-06 4.841397e+00
2.404529e+14 5.758026e-01 3.602408e-06 4.893434e+00
2.460538e+14 5.727059e-01 3.416822e-06 4.946226e+00
2.517851e+14 5.696193e-01 3.239223e-06 4.999788e+00
2.576499e+14 5.665428e-01 3.069344e-06 5.054132e+00
2.636513e+14 5.634762e-01 2.906915e-06 5.109270e+00
2.697926e+14 5.604198e-01 2.751682e-06 5.165217e+00
2.760769e+14 5.573734e-01 2.603393e-06 5.221985e+00
2.825075e+14 5.543370e-01 2.461803e-06 5.279589e+00
2.890880e+14 5.513107e-01 2.326673e-06 5.338043e+00
2.958217e+14 5.482945e-01 2.197771e-06 5.397360e+00
3.027122e+14 5.452883e-01 2.074869e-06 5.457556e+00
3.097633e+14 5.422922e-01 1.957746e-06 5.518645e+00
3.169786e+14 5.393061e-01 1.846188e-06 5.580643e+00
3.243620e+14 5.363301e-01 1.739984e-06 5.643564e+00
3.319174e+14 5.333642e-01 1.638930e-06 5.707425e+00
3.396487e+14 5.304083e-01 1.542829e-06 5.772242e+00
3.475602e+14 5.274624e-01 1.451486e-06 5.838030e+00
3.556559e+14 5.245266e-01 1.364714e-06 5.904806e+00
3.639402e+14 5.216009e-01 1.282331e-06 5.972588e+00
3.724174e+14 5.186852e-01 1.204158e-06 6.041393e+00
3.810921e+14 5.157796e-01 1.130025e-06 6.111238e+00
3.899689e+14 5.128840e-01 1.059764e-06 6.182141e+00
3.990525e+14 5.099985e-01 9.932126e-07 6.254120e+00
4.083476e+14 5.071230e-01 9.302143e-07 6.327194e+00
4.178592e+14 5.042576e-01 8.706131e-07 6.401382e+00
4.275924e+14 5.014022e-01 8.142679e-07 6.476703e+00
4.375523e+14 4.985568e-01 7.610317e-07 6.553177e+00
4.477442e+14 4.957215e-01 7.107626e-07 6.630824e+00
4.581735e+14 4.928963e-01 6.633322e-07 6.709664e+00
4.688458e+14 4.900811e-01 6.186081e-07 6.789718e+00
4.797666e+14 4.872759e-01 5.764655e-07 6.871008e+00
4.909418e+14 4.844807e-01 5.367832e-07 6.953555e+00
5.023773e+14 4.816956e-01 4.994444e-07 7.037381e+00
5.140792e+14 4.789205e-01 4.643362e-07 7.122509e+00
5.260536e+14 4.761554e-01 4.313497e-07 7.208962e+00
5.383070e+14 4.734004e-01 4.003800e-07 7.296762e+00
5.508457e+14 4.706553e-01 3.713262e-07 7.385935e+00
5.636766e+14 4.679203e-01 3.440911e-07 7.476503e+00
5.768063e+14 4.651953e-01 3.185809e-07 7.568493e+00
5.902418e+14 4.624804e-01 2.947058e-07 7.661929e+00
6.039903e+14 4.597754e-01 2.723792e-07 7.756837e+00
6.180591e+14 4.570804e-01 2.515182e-07 7.853244e+00
6.324555e+14 4.543954e-01 2.320432e-07 7.951175e+00
6.471873e+14 4.517205e-01 2.138772e-07 8.050659e+00
6.622622e+14 4.490555e-01 1.969488e-07 8.151724e+00
6.776883e+14 4.464005e-01 1.811865e-07 8.254397e+00
6.934737e+14 4.437555e-01 1.665228e-07 8.358708e+00
7.096268e+14 4.411204e-01 1.528951e-07 8.464687e+00
7.261561e+14 4.384954e-01 1.402414e-07 8.572362e+00
7.430705e+14 4.358803e-01 1.285036e-07 8.681767e+00
7.603788e+14 4.332752e-01 1.176260e-07 8.792930e+00
7.780903e+14 4.306800e-01 1.075555e-07 8.905886e+00
7.962143e+14 4.280948e-01 9.824177e-08 9.020666e+00
8.147606e+14 4.255196e-01 8.963671e-08 9.137303e+00
8.337388e+14 4.229543e-01 8.169471e-08 9.255832e+00
8.531590e+14 4.203989e-01 7.437250e-08 9.376287e+00
8.730317e+14 4.178535e-01 6.762904e-08 9.498703e+00
8.933672e+14 4.153180e-01 6.142541e-08 9.623118e+00
9.141764e+14 4.127925e-01 5.572478e-08 9.749566e+00
9.354703e+14 4.102768e-01 5.049239e-08 9.878087e+00
9.572602e+14 4.077711e-01 4.569532e-08 1.000872e+01
9.795576e+14 4.052753e-01 4.130258e-08 1.014150e+01
1.002374e+15 4.027893e-01 3.728490e-08 1.027647e+01
1.025723e+15 4.003133e-01 3.361473e-08 1.041367e+01
1.049615e+15 3.978472e-01 3.026625e-08 1.055314e+01
1.074064e+15 3.953909e-01 2.721513e-08 1.069492e+01
1.099082e+15 3.929445e-01 2.443842e-08 1.083906e+01
1.124683e+15 3.905080e-01 2.191511e-08 1.098561e+01
1.150880e+15 3.880813e-01 1.962403e-08 1.113460e+01
1.177687e+15 3.856646e-01 1.754862e-08 1.128607e+01
1.205119e+15 3.832575e-01 1.566993e-08 1.144010e+01
1.233190e+15 3.808604e-01 1.397098e-08 1.159671e+01
1.261915e+15 3.784731e-01 1.243817e-08 1.175595e+01
1.291308e+15 3.760956e-01 1.105657e-08 1.191788e+01
1.321387e+15 3.737279e-01 9.813279e-09 1.208255e+01
1.352166e+15 3.713701e-01 8.696081e-09 1.225000e+01
1.383662e+15 3.690220e-01 7.693760e-09 1.242030e+01
1.415892e+15 3.666837e-01 6.795907e-09 1.259349e+01
1.448872e+15 3.643552e-01 5.992903e-09 1.276964e+01
1.482620e+15 3.620365e-01 5.275886e-09 1.294879e+01
1.517155e+15 3.597276e-01 4.636714e-09 1.313101e+01
1.552494e+15 3.574284e-01 4.067889e-09 1.331635e+01
1.588656e+15 3.551389e-01 3.562523e-09 1.350488e+01
1.625661e+15 3.528592e-01 3.114328e-09 1.369666e+01
1.663528e+15 3.505892e-01 2.717531e-09 1.389174e+01
1.702276e+15 3.483289e-01 2.366869e-09 1.409020e+01
1.741927e+15 3.460783e-01 2.057550e-09 1.429209e+01
1.782502e+15 3.438374e-01 1.785208e-09 1.449749e+01
1.824022e+15 3.416062e-01 1.545872e-09 1.470646e+01
1.866509e+15 3.393847e-01 1.335952e-09 1.491908e+01
1.909985e+15 3.371729e-01 1.152195e-09 1.513541e+01
1.954474e+15 3.349707e-01 9.916596e-10 1.535552e+01
2.000000e+15 3.327782e-01 8.516977e-10 1.557950e+01
2.046586e+15 3.305953e-01 7.299258e-10 1.580741e+01
2.094257e+15 3.284220e-01 6.242029e-10 1.603934e+01
2.143039e+15 3.262583e-01 5.326113e-10 1.627536e+01
2.192956e+15 3.241042e-01 4.534349e-10 1.651556e+01
2.244037e+15 3.219598e-01 3.851453e-10 1.676001e+01
2.296307e+15 3.198249e-01 3.263752e-10 1.700880e+01
2.349795e+15 3.176995e-01 2.759167e-10 1.726202e+01
2.404529e+15 3.155838e-01 2.326969e-10 1.751976e+01
2.460538e+15 3.134776e-01 1.957638e-10 1.778210e+01
2.517851e+15 3.113809e-01 1.642810e-10 1.804914e+01
2.576499e+15 3.092937e-01 1.375100e-10 1.832097e+01
2.636513e+15 3.072160e-01 1.148031e-10 1.859768e+01
2.697926e+15 3.051479e-01 9.559376e-11 1.887938e+01
2.760769e+15 3.030892e-01 7.938391e-11 1.916617e+01
2.825075e+15 3.010400e-01 6.574279e-11 1.945814e+01
2.890880e+15 2.990002e-01 5.429489e-11 1.975541e+01
2.958217e+15 2.969699e-01 4.471312e-11 2.005808e+01
3.027122e+15 2.949491e-01 3.671622e-11 2.036625e+01
3.097633e+15 2.929376e-01 3.006132e-11 2.068005e+01
3.169786e+15 2.909356e-01 2.453895e-11 2.099958e+01
3.243620e+15 2.889429e-01 1.997014e-11 2.132496e+01
3.319174e+15 2.869596e-01 1.620177e-11 2.165632e+01
3.396487e+15 2.849857e-01 1.310306e-11 2.199376e+01
3.475602e+15 2.830211e-01 1.056305e-11 2.233743e+01
3.556559e+15 2.810659e-01 8.487543e-12 2.268744e+01
3.639402e+15 2.791200e-01 6.797309e-12 2.304392e+01
3.724174e+15 2.771834e-01 5.424906e-12 2.340702e+01
3.810921e+15 2.752561e-01 4.315689e-12 2.377686e+01
3.899689e+15 2.733377e-01 3.419964e-12 2.415365e+01
3.990525e+15 2.714293e-01 2.700642e-12 2.453733e+01
4.083476e+15 2.695298e-01 2.125517e-12 2.492825e+01
4.178592e+15 2.676395e-01 1.666270e-12 2.532650e+01
4.275924e+15 2.657585e-01 1.301394e-12 2.573222e+01
4.375523e+15 2.638866e-01 1.012505e-12 2.614557e+01
4.477442e+15 2.620239e-01 7.846624e-13 2.656671e+01
4.581735e+15 2.601704e-01 6.056647e-13 2.699581e+01
